subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 17 1 1 6 7.98 0.659997701644897 0 1 1 1 -0.02681872 -0.02725234 -0.02546604 -0.02470761 -0.02622929 1000 -0.02681872 -0.02725234 -0.02546604 -0.02470761 -0.02622929 1000 -0.03340134 -0.03352549 -0.03461342 -0.0348674 -0.03447468 1000 -0.03340134 -0.03352549 -0.03461342 -0.0348674 -0.03447468 1000
lala 1 1.2 1 second 1 1 2 4 5.32 0.23999810218811 -1 1 1 1 -0.01395284 -0.01402234 -0.01372828 -0.01396084 -0.01449782 1000 -0.01395284 -0.01402234 -0.01372828 -0.01396084 -0.01449782 1000 -0.0159459 -0.0160425 -0.01603167 -0.01566057 -0.01579825 1000 -0.0159459 -0.0160425 -0.01603167 -0.01566057 -0.01579825 1000
lala 1 1.2 0 first 6 1 3 4 2.64 0.199998140335083 1 0 -1 1 -0.01529044 -0.01545579 -0.0153183 1000 1000 1000 -0.01529044 -0.01545579 -0.0153183 1000 1000 1000 -0.01463855 -0.01451166 -0.01421756 -0.01420491 -0.01449667 1000 -0.01463855 -0.01451166 -0.01421756 -0.01420491 -0.01449667 1000
lala 1 1.2 1 second 13 1 4 4 5.32 0.01999831199646 0 1 1 0 -0.014516 -0.01438986 -0.01396593 -0.01358535 -0.01377954 1000 -0.014516 -0.01438986 -0.01396593 -0.01358535 -0.01377954 1000 -0.01319051 -0.01302478 -0.01341837 -0.0130659 -0.01292259 1000 -0.01319051 -0.01302478 -0.01341837 -0.0130659 -0.01292259 1000
lala 2 1.2 1 second 13 1 5 4 4.12 0.199998140335083 0 1 1 0 -0.01290244 -0.01256046 -0.01232789 -0.01231648 -0.01243189 1000 -0.01290244 -0.01256046 -0.01232789 -0.01231648 -0.01243189 1000 -0.01197922 -0.01232922 -0.01239726 -0.01284224 -0.0134455 1000 -0.01197922 -0.01232922 -0.01239726 -0.01284224 -0.0134455 1000
lala 2 1.2 1 second 17 1 6 6 6.780001 0.279998064041138 0 1 1 0 -0.0123195 -0.01201439 -0.01195064 -0.01198622 -0.01268729 1000 -0.0123195 -0.01201439 -0.01195064 -0.01198622 -0.01268729 1000 -0.01155261 -0.01151448 -0.01154363 -0.01200428 -0.01138177 1000 -0.01155261 -0.01151448 -0.01154363 -0.01200428 -0.01138177 1000
lala 1 1.2 0 second 14 1 7 5 3.3 0.559997797012329 0 0 -1 1 -0.0106395 -0.01090194 -0.01114692 -0.01121661 -0.01093982 1000 -0.0106395 -0.01090194 -0.01114692 -0.01121661 -0.01093982 1000 -0.0107901 -0.01103105 -0.01110093 -0.01130819 -0.0112422 1000 -0.0107901 -0.01103105 -0.01110093 -0.01130819 -0.0112422 1000
lala 2 1.2 1 first 14 1 8 5 4.5 0.419997930526733 0 0 1 0 -0.008929099 -0.008681087 -0.009235825 1000 1000 1000 -0.008929099 -0.008681087 -0.009235825 1000 1000 1000 -0.009685026 -0.009330482 -0.009393184 -0.009412313 -0.009670274 1000 -0.009685026 -0.009330482 -0.009393184 -0.009412313 -0.009670274 1000
lala 1 1.2 0 first 8 1 9 5 3.3 2.25999641418457 1 0 -1 0 -0.008747979 -0.008738936 -0.009282903 1000 1000 1000 -0.008747979 -0.008738936 -0.009282903 1000 1000 1000 -0.01005789 -0.009957195 -0.009825116 -0.009801405 -0.00979051 1000 -0.01005789 -0.009957195 -0.009825116 -0.009801405 -0.00979051 1000
lala 1 1.2 1 second 12 1 10 4 2.64 0.159998178482056 0 0 1 1 -0.0112349 -0.01194724 -0.01196224 -0.01163899 -0.01110248 1000 -0.0112349 -0.01194724 -0.01196224 -0.01163899 -0.01110248 1000 -0.0116929 -0.01218774 -0.01232314 -0.01205056 -0.01173874 1000 -0.0116929 -0.01218774 -0.01232314 -0.01205056 -0.01173874 1000
