subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 32.1005988121033 0 1 1 1 -0.01690305 -0.01745727 -0.01809128 -0.01923294 -0.02078172 1000 6.230055E-05 0.0008349284 0.001728989 0.002383002 0.002409211 1000 -0.02536122 -0.02459726 -0.02426748 -0.02429986 -0.02447405 1000 0.004898196 0.004590464 -0.02426748 0.004817068 0.004844475 1000
lala 2 1.2 0 second 0 1 2 3 2.79 5.39999341964722 0 1 -1 1 -0.01409478 -0.01466654 -0.01412561 -0.01554315 -0.0139251 1000 0.009798132 0.009192637 0.00997398 0.009292965 0.00941656 1000 -0.01255457 -0.01397122 -0.01466301 -0.01460576 -0.01561224 1000 0.01206139 0.01332236 -0.01466301 0.01263482 0.01247524 1000
lala 3 1.2 1 second 0 1 3 3 3.99 8.94006967544556 0 1 1 1 -0.02231324 -0.02278299 -0.02250063 -0.02243819 -0.02303981 1000 0.005706522 0.005088654 0.004877444 0.005781574 0.005597998 1000 -0.02350966 -0.02341544 -0.02324296 -0.02306754 -0.02331092 1000 0.006181788 0.005965887 -0.02324296 0.006425592 0.006251064 1000
lala 4 1.2 0 second 0 1 4 3 2.79 0.0999982357025146 0 1 -1 0 -0.01844108 -0.01831164 -0.01863734 -0.01865204 -0.01855331 1000 0.0005220714 0.000965304 0.000814152 0.000825181 0.0009868679 1000 -0.01914406 -0.01920185 -0.01916594 -0.01903846 -0.01882615 1000 0.0003540223 0.0003027927 -0.01916594 0.0004769177 0.0001440309 1000
lala 5 0.6 1 first 0 1 5 3 3.39 1.33999705314636 0 1 1 0 -0.01867918 -0.02034809 -0.02112391 -0.02112673 -0.02147982 1000 0.004197295 0.003821576 0.004747708 0.004885407 0.004474492 1000 -0.02293885 -0.02288879 -0.02279991 -0.02228986 -0.02238509 1000 0.003874326 0.004073231 -0.02279991 0.003868793 0.003920385 1000
lala 6 0.3 1 first 0 1 6 3 3.09 0.599997758865356 0 1 1 0 -0.02379561 -0.02374082 -0.02353596 -0.02422482 -0.02469437 1000 0.003472682 0.00296463 0.003120135 0.00342875 0.003137935 1000 -0.02478104 -0.02474997 -0.02524572 -0.02524552 -0.02542103 1000 0.003274323 0.003102981 -0.02524572 0.003311032 0.003191821 1000
lala 7 0.3 1 second 0 1 7 3 2.79 0.0399982929229736 0 1 1 1 -0.02170621 -0.02184421 -0.02199064 -0.02202547 -0.02184442 1000 0.003390918 0.003837651 0.003901644 0.004120192 0.004078988 1000 -0.02262985 -0.02272258 -0.02277215 -0.02255038 -0.02241272 1000 0.004471972 0.004383075 -0.02277215 0.004359975 0.00452952 1000
lala 8 0.3 1 second 0 1 8 3 2.49 0.199998140335083 0 1 1 1 -0.02323006 -0.0227297 -0.02240496 -0.02213576 -0.02197508 1000 0.003580212 0.003983661 0.003942132 0.00327254 0.004239715 1000 -0.02235623 -0.02235765 -0.02232116 -0.02275368 -0.02244038 1000 0.003835175 0.004179555 -0.02232116 0.003865575 0.004398318 1000
lala 9 0.6 0 second 0 1 9 3 1.89 0.719997644424438 0 1 -1 1 -0.02258313 -0.02231277 -0.02206574 -0.02225183 -0.02238429 1000 0.003907422 0.004058198 0.003722419 0.004038237 0.004039977 1000 -0.02286475 -0.02286717 -0.02263032 -0.02253437 -0.0225028 1000 0.003792935 0.003949696 -0.02263032 0.003785526 0.0045395 1000
lala 10 0.3 1 first 0 1 10 3 2.190001 0.799997568130493 0 1 1 1 -0.01259113 -0.01559171 -0.01600911 -0.01589626 -0.01515893 1000 0.004397734 0.005306351 0.005059702 0.006067655 0.006149415 1000 -0.0186784 -0.01933602 -0.02037083 -0.02024935 -0.02033212 1000 0.006919925 0.006122296 -0.02037083 0.00696609 0.007042437 1000
lala 11 0.15 1 second 0 1 11 3 2.04 0.639997720718384 0 1 1 1 -0.02034268 -0.02057572 -0.02059186 -0.02020206 -0.01991649 1000 0.005762386 0.005349367 0.005446442 0.005514867 0.005421884 1000 -0.02002251 -0.01961663 -0.01994549 -0.02008717 -0.02028059 1000 0.00657157 0.006308821 -0.01994549 0.006636895 0.006588785 1000
