subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 0.679997682571411 0 1 1 1 -0.004910291 -0.00306976 -0.002780376 -0.004426639 -0.005546753 1000 0.002773287 0.001737021 0.001278337 0.001219001 0.002491872 1000 -0.007269696 -0.006909014 -0.00692601 -0.00666533 -0.006577118 1000 0.003123889 0.003302222 -0.00692601 0.003310083 0.002966793 1000
lala 2 1.2 1 first 0 1 2 3 2.79 4.79999399185181 0 1 1 1 -0.007167187 -0.006590049 -0.006563774 -0.006178496 -0.00557026 1000 0.003619665 0.003644119 0.004034441 0.003643078 0.0032523 1000 -0.0044477 -0.004721407 -0.00478322 -0.004771883 -0.004123867 1000 0.003199606 0.003242814 -0.00478322 0.003428505 0.003432151 1000
lala 3 1.2 0 first 0 1 3 3 1.59 1.95999670028687 0 1 -1 1 0.001580957 0.001173162 0.001214773 0.001233269 0.001766209 1000 0.006494379 0.006727262 0.007041304 0.006841332 0.006830977 1000 0.001779308 0.001670706 0.001774863 0.002483812 0.002781589 1000 0.007444724 0.007240764 0.001774863 0.007429992 0.006833459 1000
lala 4 1.2 0 second 0 1 4 3 2.79 2.45999622344971 0 1 -1 0 0.003056023 0.003632796 0.004376925 0.004422384 0.004210012 1000 0.006829349 0.006978435 0.007308546 0.007899434 0.007319507 1000 0.004105279 0.004024061 0.004101442 0.00409569 0.00425562 1000 0.007588193 0.007244902 0.004101442 0.007661006 0.007270447 1000
lala 5 1.2 1 second 0 1 5 3 3.99 0.419997930526733 0 1 1 0 -0.009655613 -0.009382409 -0.0100053 -0.01007578 -0.01042569 1000 0.01326373 0.01209248 0.01289476 0.01306249 0.01198952 1000 -0.008780553 -0.009340585 -0.009469932 -0.009622618 -0.009684413 1000 0.01244109 0.01251687 -0.009469932 0.01274037 0.01282714 1000
lala 6 0.6 1 second 0 1 6 3 3.39 1.63999700546265 0 1 1 0 -0.009175478 -0.009607142 -0.009172687 -0.008207586 -0.00804997 1000 0.01185626 0.01167536 0.01221756 0.01232548 0.01236144 1000 -0.006454885 -0.006781922 -0.007059094 -0.007197929 -0.006605892 1000 0.01182995 0.01304618 -0.007059094 0.0119526 0.01267744 1000
lala 7 0.6 0 first 0 1 7 3 2.79 0.959997415542603 0 1 -1 1 -0.006757153 -0.006482784 -0.006010312 -0.006267967 -0.005960064 1000 0.01269765 0.01333294 0.01259787 0.01210267 0.01271235 1000 -0.006547172 -0.005533273 -0.005362757 -0.005589667 -0.005816376 1000 0.01311856 0.01335159 -0.005362757 0.0130031 0.01323621 1000
lala 8 0.3 0 first 0 1 8 3 3.09 3.63999509811401 0 1 -1 0 -0.006168853 -0.005915072 -0.005438409 -0.005671727 -0.00583739 1000 0.01381093 0.01359453 0.01336499 0.01300097 0.01368802 1000 -0.006722298 -0.006811304 -0.006243745 -0.006238551 -0.006064668 1000 0.0132123 0.01349638 -0.006243745 0.0135805 0.01358046 1000
lala 9 0.3 0 first 0 1 9 3 3.39 0.779997587203979 0 1 -1 0 -0.007584972 -0.007756497 -0.007820015 -0.007991438 -0.007847287 1000 0.01352199 0.01397271 0.01367852 0.01357527 0.0137905 1000 -0.008000439 -0.007824097 -0.007499463 -0.007231685 -0.007278228 1000 0.01369189 0.01347869 -0.007499463 0.01376887 0.01345454 1000
lala 10 0.3 1 second 0 1 10 3 3.69 0.499997854232788 0 1 1 1 0.001051215 0.001740663 0.001078412 0.0006289662 0.00023269 1000 0.01176125 0.01167072 0.01271165 0.01320225 0.01258375 1000 0.0003852263 0.001090551 0.001455599 0.0007937117 0.0008405246 1000 0.01329472 0.01344035 0.001455599 0.01270253 0.0128854 1000
