subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 16 1 1 6 3.96 0.359997987747192 0 0 1 0 -0.01114761 -0.003152209 -0.002363738 -0.004579361 -0.007752908 -0.008882119 -0.01114761 -0.003152209 -0.002363738 -0.004579361 -0.007752908 -0.008882119 -0.01581947 -0.01559371 -0.01633693 -0.01638627 -0.01651029 1000 -0.01581947 -0.01559371 -0.01633693 -0.01638627 -0.01651029 1000
lala 1 1.2 1 second 4 1 2 6 3.96 0.23999810218811 -1 0 1 1 -0.01613506 -0.01662572 -0.01627525 -0.01623895 -0.01606135 1000 -0.01613506 -0.01662572 -0.01627525 -0.01623895 -0.01606135 1000 -0.0158331 -0.01610313 -0.01616876 -0.01576928 -0.01626598 1000 -0.0158331 -0.01610313 -0.01616876 -0.01576928 -0.01626598 1000
lala 2 1.2 1 second 4 1 3 6 2.76 0.739997625350952 -1 0 1 0 -0.0154608 -0.01558213 -0.01585328 -0.015867 -0.01576342 1000 -0.0154608 -0.01558213 -0.01585328 -0.015867 -0.01576342 1000 -0.01504549 -0.0154569 -0.01507847 -0.01502144 -0.01522364 1000 -0.01504549 -0.0154569 -0.01507847 -0.01502144 -0.01522364 1000
lala 2 1.2 0 first 16 1 4 6 2.76 0.279998064041138 0 0 -1 1 -0.01510076 -0.0151822 -0.01480256 1000 1000 1000 -0.01510076 -0.0151822 -0.01480256 1000 1000 1000 -0.01421782 -0.01457463 -0.01419964 -0.01442146 -0.01464542 1000 -0.01421782 -0.01457463 -0.01419964 -0.01442146 -0.01464542 1000
lala 1 1.2 1 first 12 1 5 4 2.64 0.519997835159302 0 0 1 0 -0.01517597 -0.01463247 -0.0146268 1000 1000 1000 -0.01517597 -0.01463247 -0.0146268 1000 1000 1000 -0.01593631 -0.01593408 -0.01584974 -0.01565396 -0.0164564 1000 -0.01593631 -0.01593408 -0.01584974 -0.01565396 -0.0164564 1000
lala 2 1.2 0 second 12 1 6 4 1.44 0.739997625350952 0 0 -1 0 -0.01498887 -0.01520909 -0.01540123 -0.01494161 -0.01471583 1000 -0.01498887 -0.01520909 -0.01540123 -0.01494161 -0.01471583 1000 -0.01552015 -0.01575839 -0.01616176 -0.015776 -0.01527228 1000 -0.01552015 -0.01575839 -0.01616176 -0.015776 -0.01527228 1000
lala 3 1.2 1 second 4 1 7 6 1.98 0.219998121261597 -1 0 1 1 -0.0143553 -0.01435218 -0.01412951 -0.01374805 -0.01375345 1000 -0.0143553 -0.01435218 -0.01412951 -0.01374805 -0.01375345 1000 -0.01494768 -0.01410032 -0.01393049 -0.01444201 -0.0143769 1000 -0.01494768 -0.01410032 -0.01393049 -0.01444201 -0.0143769 1000
lala 4 1.2 0 second 4 1 8 6 1.98 4.83999395370483 -1 0 -1 1 -0.01286364 -0.01271793 -0.01247319 -0.01309951 -0.01282073 1000 -0.01286364 -0.01271793 -0.01247319 -0.01309951 -0.01282073 1000 -0.01466398 -0.01525067 -0.0151723 -0.0151281 -0.01467952 1000 -0.01466398 -0.01525067 -0.0151723 -0.0151281 -0.01467952 1000
lala 1 1.2 1 first 5 1 9 6 7.98 0.23999810218811 -1 1 1 1 -0.01510723 -0.01457979 -0.01496041 1000 1000 1000 -0.01510723 -0.01457979 -0.01496041 1000 1000 1000 -0.01184792 -0.01196519 -0.01234195 -0.01205792 -0.01201809 1000 -0.01184792 -0.01196519 -0.01234195 -0.01205792 -0.01201809 1000
lala 2 1.2 1 second 5 1 10 6 6.780001 0.959997415542603 -1 1 1 0 -0.01278228 -0.01239845 -0.01247946 -0.01195479 -0.01178398 1000 -0.01278228 -0.01239845 -0.01247946 -0.01195479 -0.01178398 1000 -0.009891032 -0.009653258 -0.01006724 -0.009857142 -0.01042804 1000 -0.009891032 -0.009653258 -0.01006724 -0.009857142 -0.01042804 1000
