trial Response_Time velH Occlusion_Duration velH_Subject xRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5
1 0.6199999 -2.5 0.55 0 0.008242545 0.01594682 0.02028129 0.02165149 0.02149701 1000 -0.02068835 -0.02170333 -0.02255102 -0.02380455 -0.02578544 1000
2 0.2 -4.5 0.55 0 0.01649507 0.01556274 0.01502869 0.01555016 0.01582117 1000 -0.02374222 -0.02110456 -0.02011513 -0.0214189 -0.02210718 1000
3 0.4400001 3.5 0.65 0 0.009107299 0.00876711 0.008851019 0.009189744 0.009701203 1000 -0.0235325 -0.0233931 -0.02330731 -0.02325963 -0.02367273 1000
4 0.52 -3.5 0.55 0 0.008235306 0.008126466 0.008404007 0.008671508 0.008870503 1000 -0.02343705 -0.02354638 -0.0229293 -0.02277468 -0.02312086 1000
5 0.6199999 -4.5 0.65 0 0.008218588 0.00799329 0.008135934 0.00863819 0.008603997 1000 -0.02278484 -0.02212553 -0.02203652 -0.02248433 -0.02284571 1000
6 0.4600001 -3.5 0.45 0 0.00766542 0.00754424 0.0075675 0.007884717 0.007787474 1000 -0.02199725 -0.02200232 -0.02182349 -0.0217766 -0.02220725 1000
7 0.4600001 4.5 0.55 0 0.006200949 0.006521648 0.006734799 0.006987867 0.006946056 1000 -0.02239707 -0.02270941 -0.02260498 -0.02294436 -0.02317645 1000
8 0.42 -2.5 0.45 0 0.005816324 0.006049904 0.006467996 0.006592422 0.006689014 1000 -0.024325 -0.02432879 -0.02413709 -0.02391191 -0.02425754 1000
9 0.4600001 3.5 0.55 0 0.006231912 0.006710419 0.00682868 0.007142299 0.007032054 1000 -0.0237158 -0.02358174 -0.02365816 -0.0234327 -0.02407812 1000
10 0.6399999 4.5 0.65 0 0.006622199 0.006701078 0.006904651 0.006908302 0.006612493 1000 -0.02364114 -0.02355627 -0.02346695 -0.02370536 -0.0232378 1000
11 0.42 3.5 0.45 0 0.005631456 0.005510299 0.00563863 0.006155365 0.006736664 1000 -0.02396816 -0.02345674 -0.02358516 -0.02380954 -0.0239937 1000
12 0.58 2.5 0.65 0 0.004564459 0.004489356 0.004407458 0.00480057 0.004769374 1000 -0.02348094 -0.02309383 -0.02346732 -0.02367619 -0.02365346 1000
13 0.4800001 -4.5 0.45 0 0.001975266 0.004054982 0.004710164 0.003450746 0.003034149 1000 -0.02384799 -0.02773339 -0.02607133 -0.0230442 -0.0212106 1000
14 0.5000001 2.5 0.55 0 0.002748774 0.002586266 0.002275097 0.002322654 0.002521523 1000 -0.02256719 -0.02263034 -0.02243088 -0.02241872 -0.0224367 1000
15 0.56 -2.5 0.65 0 0.00580358 0.00500472 0.004380565 0.00465821 0.005017546 1000 -0.0229169 -0.02241055 -0.02223689 -0.02256286 -0.02273463 1000
16 0.4800001 2.5 0.45 0 0.003691446 0.003593005 0.003809153 0.003837664 0.003656824 1000 -0.0218715 -0.02123477 -0.02121321 -0.02188123 -0.02148926 1000
17 0.54 -3.5 0.65 0 0.001163285 0.001274706 0.001781175 0.001894721 0.001683727 1000 -0.02279558 -0.02231301 -0.02302171 -0.02327096 -0.02236942 1000
18 0.56 4.5 0.45 0 0.00212811 0.002207829 0.002179423 0.002125995 0.002067377 1000 -0.02209625 -0.02244026 -0.0226189 -0.02208695 -0.02201734 1000

