subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 9 1 1 5 6.65 0.459997892379761 1 1 1 1 0.007989271 0.007206074 0.00653004 0.005971637 0.005010981 1000 0.007989271 0.007206074 0.00653004 0.005971637 0.005010981 1000 -0.0004281868 -0.0008942939 -0.0006677355 -0.001027125 -0.001052679 1000 -0.0004281868 -0.0008942939 -0.0006677355 -0.001027125 -0.001052679 1000
lala 1 1.2 0 second 12 1 2 4 2.64 0.479997873306274 0 0 -1 0 -0.001998767 -0.001842003 -0.001714582 -0.000819755 -0.000405023 1000 -0.001998767 -0.001842003 -0.001714582 -0.000819755 -0.000405023 1000 -0.002562752 -0.002065598 -0.001533973 -0.001576289 -0.00136347 1000 -0.002562752 -0.002065598 -0.001533973 -0.001576289 -0.00136347 1000
lala 1 1.2 0 second 14 1 3 5 3.3 0.479997873306274 0 0 -1 0 -0.004311888 -0.005107527 -0.005782981 -0.005470253 -0.003836806 1000 -0.004311888 -0.005107527 -0.005782981 -0.005470253 -0.003836806 1000 -0.004230125 -0.003953962 -0.003229968 -0.003028542 -0.003570797 1000 -0.004230125 -0.003953962 -0.003229968 -0.003028542 -0.003570797 1000
lala 1 1.2 1 second 2 1 4 5 3.3 0.599997758865356 -1 0 1 1 -0.004472981 -0.004834702 -0.005263682 -0.005802162 -0.005042252 1000 -0.004472981 -0.004834702 -0.005263682 -0.005802162 -0.005042252 1000 -0.006211088 -0.00534039 -0.004506574 -0.004704176 -0.004687155 1000 -0.006211088 -0.00534039 -0.004506574 -0.004704176 -0.004687155 1000
lala 1 1.2 1 first 10 1 5 6 3.96 0.559997797012329 1 0 1 0 -0.007487568 -0.007886686 -0.007464558 1000 1000 1000 -0.007487568 -0.007886686 -0.007464558 1000 1000 1000 -0.007311582 -0.0065721 -0.006383309 -0.006153561 -0.006075182 1000 -0.007311582 -0.0065721 -0.006383309 -0.006153561 -0.006075182 1000
lala 2 1.2 1 first 12 1 6 4 3.84 0.01999831199646 0 0 1 1 -0.008403078 -0.00891828 -0.008084418 1000 1000 1000 -0.008403078 -0.00891828 -0.008084418 1000 1000 1000 -0.009220629 -0.008733157 -0.008815258 -0.008869746 -0.009299253 1000 -0.009220629 -0.008733157 -0.008815258 -0.008869746 -0.009299253 1000
lala 2 1.2 1 first 14 1 7 5 4.5 0.519997835159302 0 0 1 0 -0.01130594 -0.01069851 -0.01001723 1000 1000 1000 -0.01130594 -0.01069851 -0.01001723 1000 1000 1000 -0.00730681 -0.00687482 -0.007307264 -0.007442524 -0.00750531 1000 -0.00730681 -0.00687482 -0.007307264 -0.007442524 -0.00750531 1000
lala 1 1.2 0 second 16 1 8 6 3.96 0.599997758865356 0 0 -1 0 -0.008020476 -0.008000171 -0.006644031 -0.006546975 -0.006801816 1000 -0.008020476 -0.008000171 -0.006644031 -0.006546975 -0.006801816 1000 -0.006435958 -0.006875524 -0.006864087 -0.006807655 -0.006347513 1000 -0.006435958 -0.006875524 -0.006864087 -0.006807655 -0.006347513 1000
lala 1 1.2 1 second 3 1 9 5 6.65 0.379997968673706 -1 1 1 0 -0.006682723 -0.007535312 -0.008273652 -0.00817598 -0.00768073 1000 -0.006682723 -0.007535312 -0.008273652 -0.00817598 -0.00768073 1000 -0.008651461 -0.008406186 -0.007249308 -0.006888898 -0.007484416 1000 -0.008651461 -0.008406186 -0.007249308 -0.006888898 -0.007484416 1000
lala 1 1.2 1 first 13 1 10 4 5.32 0.0599982738494873 0 1 1 1 -0.008852322 -0.009046867 -0.00925178 1000 1000 1000 -0.008852322 -0.009046867 -0.00925178 1000 1000 1000 -0.01131408 -0.01086612 -0.009832849 -0.009609828 -0.009551222 1000 -0.01131408 -0.01086612 -0.009832849 -0.009609828 -0.009551222 1000
